name,RA_ICRS,DE_ICRS,r50,r50_arcmin,rmax_arcmin,diamMAX_arcmin,N,pmRA,e_pmRA,pmDE,e_pmDE,Vr,e_Vr,Nvr,Plx,e_Plx,sigPM,flagdispPM,age,e_age,dist_iso,e_dist_iso,FeH,e_FeH,Av,e_Av,AG,e_AG,dist_PLX,e_dist_PLX,Diam_pc,DiamMax_pc,delta_dist,likelihood,BIC,prior_FEH,prior_AV,REF
UPK_40,292.5615,-6.6135,0.667,39.996,117.787,235.573,42,0.311,0.157,-9.129,0.21,,,0,1.521,0.077,0.262,1,8.295,0.169,645,9,0.093,0.053,1.187,0.076,1.002,0.305,662,5,16,46,-17,-472.964,960.879,1,1,1
UPK_402,87.5121,2.7666,0.216,12.941,35.762,71.523,47,-1.112,0.325,-1.945,0.321,22.122,2.693,2,2.355,0.132,0.457,1,7.564,0,471,0,-0.388,0,6.053,0,1.675,0.7,413,1,4,9,57,-479.416,974.232,0,1,1
UPK_418,112.4998,5.5759,0.607,36.434,60.236,120.473,32,-2.643,0.178,-1.146,0.418,,,0,1.116,0.07,0.455,1,8.295,0.366,870,10,-0.22,0.059,0.203,0.068,0.145,0.076,892,7,19,32,-22,-242.838,499.538,1,1,1
UPK_42,293.9214,-3.6699,0.236,14.14,39.872,79.744,88,-0.443,0.172,-4.999,0.151,,,0,1.664,0.095,0.228,1,8.059,0.189,587,6,-0.036,0.095,1.675,0.091,1.198,0.326,596,4,5,14,-9,-489.126,996.161,1,1,1
UPK_422,87.9023,-7.5634,0.777,46.622,122.075,244.15,115,0.184,0.358,-0.557,0.279,25.452,2.184,14,3.31,0.129,0.454,1,7.422,0.048,297,1,0.061,0.057,0.363,0.096,0.718,0.489,301,12,9,22,-4,-207.171,433.321,1,1,1
UPK_429,108.947,-0.9181,0.459,27.557,86.253,172.507,151,-2.1,0.22,0.094,0.165,8.805,9.891,4,1.125,0.079,0.275,1,8.249,0.151,873,18,-0.02,0.115,0.26,0.109,0.258,0.238,889,12,15,45,-16,-213.741,447.552,1,1,1
UPK_431,108.2594,-2.7251,0.675,40.479,106.466,212.933,90,-2.452,0.136,0.745,0.136,17.737,0.482,4,1.342,0.088,0.193,1,8.368,0.252,728,10,-0.073,0.086,0.253,0.075,0.224,0.182,748,5,18,47,-20,-248.413,514.825,1,1,1
UPK_433,103.4572,-5.7629,0.351,21.057,80.317,160.634,62,-0.774,0.132,-2.48,0.163,22.002,6.202,3,1.246,0.061,0.21,1,8.524,0.095,764,13,0.041,0.074,0.323,0.058,0.4,0.309,803,9,10,38,-39,-344,704.509,1,1,1
UPK_436,100.1557,-8.1677,0.578,34.677,103.079,206.158,104,-4.148,0.187,0.644,0.204,24.886,1.659,2,1.165,0.085,0.277,1,7.793,0.125,820,11,0.049,0.09,0.485,0.088,0.594,0.387,851,6,18,52,-31,-338.742,696.061,1,1,1
UPK_442,98.601,-11.806,1.094,65.629,173.191,346.381,75,-2.562,0.176,-1.315,0.173,26.227,0.836,3,1.512,0.113,0.247,1,7.927,0.305,649,17,-0.152,0.11,0.536,0.162,0.504,0.416,659,50,26,67,-10,-422.711,862.693,1,1,1
UPK_445,92.3745,-15.065,0.306,18.371,58.848,117.696,58,-2.645,0.201,1.359,0.212,45.654,0.356,2,1.472,0.105,0.292,1,7.226,0.07,656,12,-0.109,0.048,1.152,0.037,1.171,0.582,677,7,8,24,-21,-256.251,528.744,1,1,1
UPK_45,291.6904,0.1979,0.147,8.848,23.508,47.016,56,-0.699,0.168,-2.08,0.187,,,0,1.11,0.066,0.251,1,7.98,0.272,852,26,-0.03,0.129,1.259,0.192,0.987,0.27,895,9,5,13,-43,-477.878,971.857,1,1,1
UPK_452,110.1507,-11.7197,0.364,21.829,43.943,87.885,28,-5.741,0.199,3.183,0.172,,,0,1.536,0.122,0.263,1,8.269,0.35,630,5,-0.073,0.23,0.413,0.185,0.318,0.168,637,52,9,17,-7,-467.516,948.36,1,1,1
UPK_457,104.4559,-18.7047,0.238,14.276,45.202,90.404,22,-3.82,0.102,5.147,0.182,,,0,1.006,0.059,0.209,1,7.351,0.047,960,11,0.064,0.167,0.44,0.102,1.052,0.74,1000,7,9,27,-40,-337.276,686.917,1,1,1
UPK_46,294.7088,-1.3556,0.36,21.619,51.607,103.214,50,0.063,0.234,-8.726,0.38,,,0,1.473,0.097,0.446,1,8.144,0.147,668,18,0.069,0.106,0.983,0.092,0.743,0.351,678,46,9,21,-10,-418.768,853.184,1,1,1
UPK_467,121.2028,-11.4725,0.629,37.73,102.185,204.371,108,-6.948,0.279,-1.652,0.224,19.461,3.631,8,1.7,0.102,0.358,1,8.172,0.193,589,20,-0.083,0.108,0.25,0.077,0.254,0.284,586,36,13,35,2,-356.099,730.926,1,1,1
UPK_468,118.4092,-13.4726,0.117,7.037,29.007,58.013,19,-1.514,0.14,0.133,0.089,,,0,1.125,0.044,0.166,1,8.301,0.189,881,23,-0.165,0.075,0.383,0.085,0.276,0.226,903,12,4,16,-22,-477.921,967.62,1,1,1
UPK_470,108.4102,-19.5155,0.573,34.373,89.135,178.269,131,-4.804,0.231,4.227,0.16,58.523,0.951,4,0.955,0.074,0.281,1,7.764,0.159,1002,15,0.04,0.024,0.408,0.07,0.444,0.324,1039,6,21,54,-37,-368.183,755.867,1,1,1
UPK_495,105.8011,-40.856,0.982,58.938,169.13,338.26,50,-2.501,0.158,5.772,0.258,1.919,0.455,5,1.471,0.12,0.303,1,8.968,0.292,652,21,-0.223,0.116,0.444,0.119,0.341,0.299,672,56,24,67,-20,-400.678,817.004,1,1,1
UPK_5,273.323,-18.333,0.343,20.593,41.266,82.533,71,0.642,0.297,-8.371,0.297,-31.453,1.139,4,1.776,0.086,0.42,1,7.976,0.167,549,10,0.024,0.055,0.735,0.061,0.618,0.378,562,6,7,14,-13,-313.898,644.847,1,1,1
UPK_50,283.274,8.1906,0.25,14.99,39.36,78.721,111,-1.311,0.163,-3.799,0.175,,,0,0.97,0.08,0.239,1,8.401,0.315,988,20,0.05,0.174,1.399,0.179,1.232,0.56,1035,12,10,24,-47,-582.745,1184.327,1,1,1
UPK_502,124.3334,-37.8,0.137,8.209,31.915,63.83,44,-8.085,0.168,5.637,0.19,,,0,1.402,0.06,0.254,1,8.293,0.181,686,10,0.158,0.092,0.277,0.106,0.419,0.294,711,6,4,14,-25,-344.067,703.27,1,1,1
UPK_508,135.7868,-34.9436,0.198,11.907,47.754,95.507,47,-10.566,0.201,6.248,0.106,28.042,9.994,6,1.175,0.059,0.227,1,8.618,0.069,821,15,0.244,0.074,0.697,0.128,0.681,0.27,850,7,6,24,-29,-544.659,1104.719,1,1,1
UPK_51,314.1527,-6.5758,0.429,25.75,67.51,135.021,52,5.081,0.304,2.062,0.308,-19.978,1.769,4,1.75,0.092,0.432,1,8.653,0.238,568,5,-0.032,0.061,0.167,0.093,0.301,0.371,571,4,9,23,-3,-288.043,591.891,1,1,1
UPK_524,105.4053,-54.4903,0.983,58.966,176.165,352.33,74,-2.743,0.34,8.692,0.331,28.21,2.54,4,1.772,0.084,0.474,1,8.159,0.214,536,17,-0.091,0.09,0.356,0.098,0.331,0.324,558,27,20,58,-22,-287.877,592.97,1,1,1
UPK_526,115.2808,-52.8989,0.809,48.537,159.389,318.778,39,-8.005,0.206,7.427,0.151,23.348,3.516,6,1.717,0.068,0.256,1,7.576,0.074,564,7,-0.03,0.052,0.58,0.093,0.519,0.363,578,3,17,54,-14,-450.574,915.802,1,1,1
UPK_528,137.0695,-43.3467,0.144,8.633,28.558,57.116,59,-7.707,0.16,1.887,0.158,,,0,1.009,0.071,0.225,1,8.424,0.313,955,4,-0.043,0.115,1.022,0.184,0.655,0.3,985,5,5,17,-30,-434.073,884.456,1,1,1
UPK_53,288.5832,14.4001,0.341,20.486,52.013,104.026,111,2.452,0.16,1.069,0.15,-4.203,1.083,10,1.666,0.078,0.219,1,8.287,0.163,585,6,0.119,0.077,1.385,0.039,1.037,0.305,602,4,8,19,-17,-584.942,1188.722,1,1,1
UPK_533,122.9691,-52.3407,1.112,66.706,152.758,305.516,59,-6.82,0.33,2.571,0.349,30.968,3.289,3,2.859,0.128,0.48,1,7.948,0.132,347,3,-0.109,0.106,0.392,0.107,0.414,0.342,348,16,14,32,-1,-268.39,553.089,1,1,1
UPK_535,127.1239,-50.9197,1.153,69.177,168.881,337.762,114,-12.935,0.462,3.201,0.327,11.303,2.768,9,3.093,0.127,0.567,1,7.634,0.043,319,5,-0.029,0.044,0.325,0.055,0.478,0.443,323,14,14,32,-4,-279.218,577.381,1,1,1
UPK_537,126.6612,-52.023,0.773,46.38,119.803,239.606,57,-6.528,0.351,7.802,0.272,-3.864,0.634,4,1.652,0.058,0.444,1,8.02,0.358,595,3,0.082,0.094,0.713,0.204,0.695,0.301,606,3,17,43,-11,-464.536,945.244,1,1,1
UPK_54,286.1757,15.6363,0.373,22.403,54.679,109.357,125,-0.553,0.176,-5.902,0.184,36.043,4.812,2,1.164,0.088,0.255,1,8.232,0.143,812,18,0.321,0.079,1.07,0.066,1.034,0.359,844,6,12,27,-32,-469.61,958.533,1,1,1
UPK_540,114.5349,-58.4604,0.698,41.864,141.594,283.188,52,-4.817,0.216,7.66,0.217,14.456,3.188,3,2.667,0.095,0.306,1,7.513,0.043,365,4,-0.008,0.07,0.448,0.071,0.567,0.254,372,14,10,31,-7,-245.377,506.559,1,1,1
UPK_542,134.1526,-54.3086,0.55,33.022,100.834,201.667,41,-4.938,0.179,2.589,0.182,14.159,1.696,3,1.216,0.098,0.255,1,8.637,0.288,797,11,-0.05,0.135,0.684,0.15,0.537,0.225,811,67,16,48,-14,-458.651,932.156,1,1,1
UPK_545,130.7814,-58.5214,0.936,56.153,203.304,406.607,178,-8.78,0.397,2.712,0.364,27.758,2.312,21,3.016,0.122,0.538,1,8.137,0.089,335,5,0.121,0.082,0.197,0.086,0.365,0.289,330,14,11,40,4,-261.122,542.97,1,1,1
UPK_549,146.4981,-52.4825,0.197,11.817,50.363,100.726,177,-1.661,0.155,-0.448,0.149,-4.075,0.686,10,0.964,0.056,0.215,1,8.989,0.084,996,22,0.123,0.072,1.363,0.115,0.998,0.353,1043,14,8,31,-47,-575.555,1171.814,1,1,1
UPK_55,296.7853,10.4233,0.253,15.194,38.928,77.857,54,-1.39,0.132,-6.866,0.11,,,0,1.257,0.055,0.172,1,8.392,0.15,771,19,0.042,0.114,0.742,0.152,0.617,0.226,797,10,8,19,-26,-471.024,958.004,1,1,1
UPK_552,158.6039,-47.2562,0.648,38.885,151.415,302.829,44,-22.604,0.404,6.356,0.348,7.675,2.764,7,3.052,0.103,0.533,1,8.284,0.199,324,3,-0.04,0.056,0.131,0.044,0.351,0.261,326,12,8,29,-2,-310.642,636.42,1,1,1
UPK_560,157.8373,-44.5054,1.125,67.475,206.518,413.037,102,-12.465,0.39,3.88,0.288,14.473,3.186,9,1.652,0.095,0.485,1,8.445,0.121,609,27,-0.112,0.096,0.183,0.121,0.281,0.312,605,35,24,73,3,-412.011,842.522,1,1,1
UPK_562,165.9707,-56.9343,0.564,33.828,83.551,167.103,80,-11.649,0.19,4.866,0.201,26.676,1.461,2,1.204,0.08,0.276,1,8.347,0.084,791,13,-0.032,0.087,0.263,0.087,0.399,0.298,823,6,17,41,-32,-322.43,662.389,1,1,1
UPK_567,161.1248,-67.4462,0.638,38.287,126.723,253.445,93,-6.337,0.183,0.108,0.265,4.889,1.042,10,1.543,0.069,0.322,1,8.651,0.126,639,6,-0.015,0.116,0.62,0.118,0.548,0.286,650,3,15,48,-11,-440.684,899.498,1,1,1
UPK_578,192.8996,-57.396,0.134,8.034,28.776,57.551,55,-12.908,0.163,-4.637,0.152,-1.257,0.488,4,1.053,0.069,0.223,1,8.927,0.053,909,22,0.145,0.215,0.728,0.213,0.78,0.248,961,11,5,17,-52,-623.823,1263.676,1,1,1
UPK_579,192.8935,-50.7122,1.146,68.763,209.252,418.505,127,-10.713,0.229,-3.222,0.225,2.127,2.846,8,1.35,0.113,0.321,1,8.152,0.164,714,28,-0.006,0.101,0.382,0.091,0.351,0.292,740,63,30,91,-26,-446.361,912.098,1,1,1
UPK_585,212.9486,-75.7712,0.345,20.681,68.483,136.967,30,-6.767,0.191,-5.541,0.186,,,0,1.421,0.084,0.267,1,8.098,0.276,691,10,-0.075,0.041,0.45,0.081,0.415,0.326,709,42,9,29,-18,-354.932,723.468,1,1,1
UPK_587,201.0396,-49.8215,0.691,41.473,138.461,276.922,62,-8.845,0.163,-2.616,0.228,-8.116,2.529,7,1.104,0.046,0.28,1,8.017,0.056,868,26,0.125,0.083,0.252,0.046,0.382,0.325,903,15,22,73,-35,-367.765,752.038,1,1,1
UPK_594,218.608,-68.0047,0.762,45.741,134.641,269.281,63,-2.001,0.183,-3.095,0.176,,,0,1.037,0.051,0.254,1,8.511,0.214,947,23,0.113,0.115,0.944,0.131,0.873,0.288,970,11,26,77,-23,-495.067,1006.707,1,1,1
UPK_599,205.9065,-38.6434,0.741,44.459,148.768,297.535,87,-9.931,0.351,0.348,0.297,-5.843,3.428,5,1.472,0.094,0.46,1,7.879,0.122,679,13,0.137,0.06,0.253,0.06,0.56,0.411,685,6,18,60,-6,-212.397,442.658,1,1,1
UPK_604,224.3579,-59.8405,0.289,17.362,57.783,115.567,47,-4.558,0.152,-3.702,0.212,,,0,1.299,0.091,0.261,1,7.113,0.492,745,9,-0.209,0.314,1.773,0.417,1.433,0.768,761,3,8,26,-16,-576.771,1168.942,1,1,1
UPK_605,234.5543,-65.9552,0.156,9.338,43.427,86.855,58,-3.619,0.092,-4.23,0.149,3.519,8.202,2,1.32,0.051,0.176,1,8.301,0.2,731,14,-0.133,0.083,0.438,0.123,0.251,0.218,757,8,5,20,-26,-422.488,861.218,1,1,1
UPK_606,216.1991,-46.2028,0.729,43.73,156.619,313.239,65,-20.111,0.692,-16.69,0.695,9.839,2.509,9,5.883,0.172,0.981,1,7.231,0.142,167,2,-0.052,0.175,0.133,0.284,0.9,0.391,169,5,5,16,-2,-256.933,530.564,1,1,1
UPK_612,252.9539,-67.6582,2.068,124.052,295.842,591.683,251,-13.38,1.301,-11.937,1.225,4.057,1.226,45,4.333,0.296,1.787,1,8.15,0.19,232,2,-0.076,0.097,0.255,0.075,0.336,0.269,232,16,17,40,0,-478.919,979.94,1,1,1
UPK_613,226.2261,-49.1509,0.227,13.606,32.271,64.541,34,-4.556,0.158,-3.672,0.173,,,0,1.149,0.083,0.234,1,8.133,0.404,842,39,-0.034,0.137,0.576,0.111,0.539,0.363,879,8,7,17,-37,-540.731,1095.568,1,1,1
UPK_614,231.2823,-53.9419,0.215,12.872,47.118,94.235,47,-1.848,0.129,-4.481,0.082,,,0,1.076,0.063,0.153,1,8.166,0.212,915,18,0.036,0.108,0.696,0.113,0.479,0.19,922,12,7,26,-7,-445.933,907.267,1,1,1
UPK_617,234.7679,-55.3891,0.19,11.408,40.589,81.178,86,-2.742,0.178,-5.297,0.172,-34.513,4.489,3,1.355,0.097,0.247,1,8.137,0.288,716,19,0.033,0.089,0.667,0.097,0.59,0.405,739,54,5,18,-23,-414.871,847.56,1,1,1
UPK_62,289.731,20.8237,0.117,7.001,27.518,55.036,34,-0.451,0.109,-5.427,0.135,,,0,1.073,0.056,0.174,1,7.039,0.246,885,21,0.021,0.254,3.421,0.257,2.68,0.246,917,15,4,15,-32,-363.406,740.917,1,1,1
UPK_621,237.216,-54.3915,0.456,27.342,74.637,149.273,58,-2.473,0.15,-3.099,0.1,,,0,1.125,0.058,0.18,1,7.559,0.229,878,32,0.15,0.134,0.942,0.206,0.864,0.324,899,13,15,40,-21,-466.878,949.997,1,1,1
UPK_624,254.0355,-60.4195,0.451,27.053,102.718,205.436,40,-1.444,0.368,-14.321,0.418,6.403,3.328,8,3.125,0.144,0.557,1,7.807,0.143,332,11,0.206,0.102,0.512,0.15,0.524,0.256,315,15,5,19,16,-412.028,838.811,1,1,1
UPK_626,239.6835,-50.4008,0.307,18.408,71.552,143.105,40,-7.362,0.191,-5.699,0.172,,,0,1.943,0.094,0.257,1,8.56,0.196,495,6,-0.084,0.098,0.841,0.146,0.576,0.24,507,3,6,22,-12,-524.642,1064.04,1,1,1
UPK_627,245.4218,-53.2176,0.484,29.056,91.994,183.988,51,-2.449,0.231,-9.988,0.293,-7.182,2.335,10,1.88,0.085,0.373,1,8.173,0.46,519,7,-0.074,0.153,0.557,0.131,0.467,0.381,534,4,10,29,-15,-398.646,813.02,1,1,1
UPK_629,255.2992,-56.0476,0.52,31.216,82.179,164.359,56,0.819,0.11,-3.768,0.144,3.791,6.315,2,1.053,0.08,0.181,1,8.654,0.108,920,54,0.007,0.136,0.58,0.167,0.58,0.328,943,73,18,46,-23,-428.116,872.333,1,1,1
UPK_630,249.1855,-51.3205,0.12,7.193,21.997,43.994,40,-1.765,0.093,-2.287,0.081,,,0,1.053,0.068,0.123,1,8.052,0.106,896,7,0.192,0.029,0.57,0.043,0.643,0.21,952,14,4,13,-56,-419.488,853.732,1,1,1
UPK_640,250.3451,-39.5504,1.256,75.355,237.538,475.076,634,-12.043,0.956,-21.324,0.784,1.242,1.935,51,5.663,0.254,1.236,1,7.379,0.091,173,1,0.149,0.102,0.189,0.101,0.996,0.53,176,8,8,25,-3,-353.69,733.188,1,1,1
UPK_642,263.1363,-44.2605,0.532,31.902,80.792,161.584,40,2.347,0.138,-4.348,0.113,,,0,1.022,0.077,0.178,1,8.095,0.111,943,45,0.21,0.124,0.448,0.068,0.506,0.262,980,15,19,47,-37,-382.96,780.675,1,1,1
UPK_644,249.2043,-31.5016,0.432,25.947,71.367,142.734,86,-3.848,0.227,-3.445,0.206,-27.385,5.454,2,1.304,0.109,0.307,1,8.546,0.356,761,14,-0.028,0.134,0.754,0.163,0.587,0.286,771,8,12,33,-10,-347.39,712.597,1,1,1
UPK_645,270.1292,-42.6995,0.263,15.758,53.756,107.513,63,2.763,0.193,-2.853,0.158,2.807,10.664,2,1.431,0.094,0.25,1,8.668,0.092,692,7,-0.007,0.064,0.322,0.067,0.337,0.288,703,6,7,22,-11,-207.056,430.685,1,1,1
UPK_65,286.5308,23.3569,0.265,15.927,41.141,82.282,36,-1.836,0.109,-3.582,0.107,,,0,1.287,0.048,0.153,1,8.331,0.211,768,26,0.123,0.063,1.121,0.148,0.777,0.224,777,8,8,19,-9,-618.376,1251.086,1,1,1
UPK_654,277.2794,-34.513,0.316,18.943,63.978,127.956,63,1.136,0.202,-8.647,0.167,13.187,4.769,5,1.968,0.092,0.262,1,8.123,0.425,499,3,-0.047,0.035,0.51,0.085,0.329,0.19,507,5,6,19,-8,-162.704,341.981,1,1,1
UPK_66,305.3827,13.4627,0.291,17.466,40.408,80.816,39,0.492,0.168,-9.962,0.157,-7.154,0.539,4,1.466,0.079,0.23,1,8.262,0.208,667,9,-0.012,0.087,0.264,0.066,0.251,0.148,684,6,7,17,-17,-296.392,607.438,1,1,1
UPK_7,276.7607,-17.3756,0.148,8.895,22.901,45.802,33,-0.274,0.178,-5.833,0.106,-1.937,0.375,2,1.252,0.052,0.207,1,8.106,0.227,768,28,0.084,0.143,1.066,0.131,0.93,0.246,802,9,5,11,-34,-567.54,1149.065,1,1,1
UPK_79,303.9614,21.4593,0.35,21.029,54.347,108.693,41,-2.134,0.152,-5.437,0.118,6.61,7.637,2,1.079,0.062,0.193,1,8.545,0.273,906,29,0.056,0.148,0.518,0.189,0.506,0.199,928,11,12,30,-22,-532.202,1079.259,1,1,1
UPK_80,293.8649,28.2644,0.476,28.578,78.302,156.605,40,1.229,0.148,-1.015,0.134,-44.645,2.34,2,1.115,0.061,0.2,1,8.85,0.128,876,6,0.215,0.224,0.478,0.149,0.607,0.291,902,2,16,42,-26,-561.749,1138.254,1,1,1
UPK_82,298.2613,26.3986,0.484,29.052,73.485,146.97,87,2.367,0.202,-2.131,0.153,-12.417,3.735,9,1.835,0.084,0.253,1,8.177,0.193,534,3,0.034,0.036,0.413,0.049,0.366,0.166,543,2,10,24,-9,-380.931,779.725,1,1,1
UPK_84,310.2549,20.17,0.296,17.78,48.062,96.123,81,-6.298,0.155,-9.272,0.132,24.598,0.711,12,1.097,0.058,0.204,1,9.073,0.039,871,19,-0.059,0.081,0.274,0.079,0.41,0.31,923,10,10,26,-52,-496.426,1010.429,1,1,1
UPK_90,299.7403,28.4238,0.171,10.246,23.792,47.584,43,-0.829,0.156,-5.727,0.153,,,0,1.233,0.098,0.218,1,8.586,0.194,793,4,0.076,0.092,0.96,0.14,0.81,0.273,812,4,5,12,-19,-441.027,897.099,1,1,1
UPK_93,300.2965,29.9655,0.398,23.893,60.132,120.264,65,-0.869,0.121,-8.18,0.224,14.456,1.534,3,1.412,0.094,0.255,1,8.76,0.179,675,42,-0.094,0.164,0.356,0.223,0.471,0.278,714,48,10,25,-39,-458.282,933.262,1,1,1
UPK_94,304.761,27.5983,0.249,14.924,44.783,89.566,42,2.124,0.137,1.087,0.175,,,0,1.03,0.061,0.222,1,8.502,0.291,932,20,0.109,0.126,1.162,0.096,0.995,0.45,972,9,9,26,-40,-614.719,1244.388,1,1,1
UPK_99,312.4234,25.5047,0.446,26.785,65.624,131.247,21,0.351,0.173,-7.897,0.185,,,0,1.276,0.084,0.253,1,8.327,0.477,771,26,-0.1,0.074,0.513,0.162,0.307,0.138,784,52,13,30,-13,-467.466,947.11,1,1,1
Waterloo_1,64.7077,52.8653,0.064,3.843,9.822,19.644,58,0.487,0.133,-0.686,0.096,,,0,0.2,0.071,0.164,1,6.941,0.458,3709,368,-0.254,0.058,2.623,0.058,1.871,0.36,4671,495,11,27,-962,-451.576,919.393,1,1,1
Waterloo_7,111.5311,-15.0876,0.024,1.43,4.852,9.703,40,-1.528,0.125,1.681,0.084,,,0,0.265,0.055,0.15,1,7.826,0.276,2841,109,-0.107,0.1,1.407,0.066,0.969,0.475,3706,227,4,11,-865,-557.4,1129.555,1,1,1
fof_sc0140,226.86,-60.4031,0.091,5.449,9.925,19.85,351,-5.175,0.304,-4.084,0.387,-33.101,0.67,6,0.283,0.054,0.492,1,7.143,0.066,2504,165,0.145,0.049,2.489,0.09,2.489,0.09,3512,292,12,21,-1008,-460.09,943.623,1,1,3
fof_sc0201,118.9542,-29.4694,0.05,2.999,5.69,11.38,219,-2.586,0.268,2.917,0.32,,,0,0.227,0.133,0.417,1,7.765,0.215,2988,144,-0.178,0.052,2.199,0.041,2.199,0.041,4053,267,8,14,-1065,-261.707,544.971,1,1,3
fof_sc0204,121.4157,-31.5877,0.202,12.109,18.761,37.523,673,-2.439,0.253,2.904,0.363,68.358,0.868,13,0.23,0.041,0.443,1,7.544,0.515,3484,501,-0.111,0.068,1.392,0.36,1.392,0.36,4340,412,31,48,-856,-421.395,868.836,1,1,3
fof_sc0265,226.1735,-58.4922,0.059,3.544,7.916,15.832,331,-4.857,0.305,-3.416,0.279,-63.053,0.751,6,0.279,0.106,0.413,1,8.851,0.836,2017,336,0.164,0.064,4.159,0.135,4.159,0.135,3446,415,8,16,-1429,-291.62,606.448,1,1,3
Trumpler_27,264.0731,-33.4933,0.075,4.501,8.563,17.126,372,-0.183,0.3,-1.246,0.305,-14.491,1.335,3,0.402,0.121,0.428,1,6.831,0.035,2188,177,0.112,0.09,3.478,0.089,3.478,0.089,2529,146,7,13,-341,-244.311,512.298,1,1,3
fof_sc0282,265.2645,-33.2699,0.053,3.164,5.751,11.502,146,-0.038,0.253,-0.982,0.234,8.39,0.335,3,0.334,0.1,0.344,1,8.204,0.756,1953,331,0.366,0.146,4.135,0.059,4.135,0.059,2902,231,6,10,-949,-130.941,281.817,1,1,3
fof_sc0288,273.4835,-19.5139,0.054,3.229,7.353,14.706,233,0.117,0.279,-2.063,0.337,6.88,0.502,4,0.399,0.116,0.438,1,7.075,0.274,2070,475,0.14,0.091,2.449,0.405,2.449,0.405,2503,142,5,11,-433,-375.862,773.529,1,1,3
fof_sc0313,294.042,20.5538,0.065,3.913,8.629,17.257,185,-1.169,0.266,-3.939,0.244,29.891,0.878,3,0.352,0.095,0.361,1,8.609,0.612,2237,179,0.131,0.099,3.294,0.068,3.294,0.068,2874,168,7,15,-637,-220.306,461.493,1,1,3
fof_sc0341,314.8606,44.9353,0.08,4.818,9.086,18.172,166,-3.403,0.336,-4.392,0.349,-37.841,0.901,6,0.286,0.064,0.484,1,7.162,0.062,2692,242,-0.1,0.088,2.028,0.072,2.028,0.072,3339,195,10,18,-647,-659.56,1339.568,1,1,3
fof_sc0344,321.9222,49.6953,0.128,7.665,14.067,28.134,500,-3.937,0.287,-4.851,0.266,-41.093,0.24,2,0.359,0.099,0.392,1,7.878,0.23,1908,146,-0.045,0.054,2.445,0.067,2.445,0.067,2677,113,12,22,-769,-345.536,715.93,1,1,3
fof_sc0368,97.1001,17.7325,0.213,12.791,19.358,38.716,836,0.002,0.278,-0.891,0.49,48.98,0.903,9,0.224,0.084,0.563,1,7.747,0.292,3055,129,-0.267,0.038,1.387,0.05,1.387,0.05,4405,643,33,50,-1350,-264.338,555.59,1,1,3
fof_sc0373,105.5792,-1.8397,0.114,6.826,12.134,24.267,317,-0.943,0.277,0.783,0.265,68.222,1.103,2,0.241,0.083,0.383,1,8.228,0.25,3115,90,-0.225,0.066,1.201,0.074,1.201,0.074,3969,428,16,29,-854,-273.062,569.16,1,1,3
fof_sc0434,240.4252,-52.1201,0.063,3.796,7.6,15.201,208,-4.89,0.274,-5.358,0.231,-45.963,17.023,2,0.41,0.103,0.358,1,9.041,0.03,2526,138,0.019,0.064,3.304,0.057,3.304,0.057,2456,139,6,11,69,-185.801,392.953,1,1,3
fof_sc0436,251.0479,-44.1164,0.051,3.045,6.554,13.108,275,-2.434,0.327,-3.861,0.289,-49.177,1.071,3,0.254,0.101,0.436,1,8.764,0.585,2680,332,0.169,0.118,3.29,0.144,3.29,0.144,3762,478,7,15,-1082,-174.496,371.459,1,1,3
fof_sc0458,280.1049,-3.7563,0.126,7.567,14.737,29.474,135,0.319,0.28,-1.605,0.241,15.034,0.671,3,0.365,0.042,0.369,1,8.265,0.572,1613,191,0.148,0.161,2.908,0.128,2.908,0.128,2730,195,13,24,-1117,-295.823,611.268,1,1,3
fof_sc0503,306.3755,40.8642,0.112,6.721,11.131,22.262,201,-2.988,0.354,-4.525,0.448,,,0,0.484,0.09,0.571,1,6.979,0.052,1770,83,-0.074,0.115,2.837,0.076,2.837,0.076,1960,51,8,13,-190,-409.808,840.829,1,1,3
fof_sc0506,310.3637,46.1367,0.072,4.343,9.283,18.567,193,-2.257,0.197,-4.443,0.285,-26.189,0.81,2,0.388,0.101,0.346,1,7.096,0.064,2165,134,-0.065,0.102,2.171,0.09,2.171,0.09,2535,105,7,14,-370,-379.216,779.482,1,1,3
fof_sc0613,61.5335,58.4195,0.125,7.523,13.409,26.817,352,-0.1,0.26,-0.01,0.386,,,0,0.216,0.092,0.465,1,7.362,0.316,3164,263,-0.234,0.053,2.276,0.107,2.276,0.107,4722,672,21,37,-1558,-301.458,626.371,1,1,3
fof_sc0665,108.6985,-26.2446,0.125,7.496,15.759,31.518,147,-1.972,0.213,2.725,0.224,,,0,0.25,0.06,0.309,1,9.043,0.072,3419,203,-0.203,0.091,1.552,0.095,1.141,0.438,3980,320,18,37,-561,-396.678,813.319,1,1,3
fof_sc0672,112.0197,-28.0649,0.136,8.171,12.736,25.472,114,-1.474,0.286,2.545,0.458,65.086,0.721,3,0.227,0.032,0.539,1,9.229,0.189,3825,340,-0.177,0.14,0.789,0.201,0.789,0.201,4325,395,21,33,-500,-457.554,934.052,1,1,3
